"Seq", "Problem", "dmd_num", "ttbnd_num", "wkd_scen", "ash_num", "dmd_file", "basemix_file", "ttbnd_file", "wkd_file", "min_file", "us1", "us2", "usb", "budget", "ptfrac", "solver", "timelimit", "mipgap", "sol_status", "problem", "MIP_obj", "tot_cap", "phase1_sol_status", "us1_cost", "us2_cost", "phase2_obj", "timestamp", "phase2_sol_status"
"1653", "mwts04_d02_t28_a01_ptub_moderate", "2", "28", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_28.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t28_a01_ptub_moderate", "13859", "13016", "optimal", "483", "360", "755", "2012-07-07 19:32:27.343452", "optimal"
"1654", "mwts04_d02_t28_a02_ptub_moderate", "2", "28", "moderate", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_28.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t28_a02_ptub_moderate", "13859", "13016", "optimal", "489", "354", "755", "2012-07-07 19:44:33.635163", "optimal"
"1655", "mwts04_d02_t28_a01_ptub_loose", "2", "28", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_28.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t28_a01_ptub_loose", "13854.5", "13016", "optimal", "484.5", "354", "755", "2012-07-07 19:56:14.932860", "optimal"
"1656", "mwts04_d02_t28_a02_ptub_loose", "2", "28", "loose", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_28.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t28_a02_ptub_loose", "13857", "13032", "optimal", "483", "342", "756", "2012-07-07 20:14:58.728280", "optimal"
"1657", "mwts04_d02_t34_a01_ptub_tight", "2", "34", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_34.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t34_a01_ptub_tight", "13606", "12670", "optimal", "678.00000007025", "257.999999886767", "1142", "2012-07-07 20:30:39.800325", "optimal"
"1658", "mwts04_d02_t34_a02_ptub_tight", "2", "34", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_34.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t34_a02_ptub_tight", "13362", "12756", "optimal", "495", "111", "1267", "2012-07-07 21:13:58.272733", "optimal"
"1659", "mwts04_d02_t34_a01_ptub_moderate", "2", "34", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_34.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t34_a01_ptub_moderate", "13468.5", "12762", "optimal", "568.50000000552", "137.999999968956", "1166", "2012-07-07 21:33:31.096958", "optimal"
"1660", "mwts04_d02_t34_a02_ptub_moderate", "2", "34", "moderate", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_34.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t34_a02_ptub_moderate", "13212", "12648", "optimal", "552", "12", "1272", "2012-07-07 22:15:31.629261", "optimal"
"1661", "mwts04_d02_t34_a01_ptub_loose", "2", "34", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_34.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t34_a01_ptub_loose", "13363", "12808", "optimal", "519", "36", "1142", "2012-07-07 22:31:26.796071", "optimal"
"1662", "mwts04_d02_t34_a02_ptub_loose", "2", "34", "loose", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_34.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t34_a02_ptub_loose", "13209", "12642", "optimal", "555", "12", "1310", "2012-07-07 23:04:59.232776", "optimal"
"1663", "mwts04_d02_t35_a01_ptub_tight", "2", "35", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_35.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t35_a01_ptub_tight", "13525.5", "12906", "optimal", "487.5", "132", "1193", "2012-07-07 23:21:59.024094", "optimal"
"1664", "mwts04_d02_t35_a02_ptub_tight", "2", "35", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_35.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t35_a02_ptub_tight", "13358", "12746", "optimal", "486", "126", "1321", "2012-07-07 23:49:43.294429", "optimal"
"1665", "mwts04_d02_t35_a01_ptub_moderate", "2", "35", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_35.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t35_a01_ptub_moderate", "13325", "12764", "optimal", "513", "48", "1173", "2012-07-08 00:01:49.687262", "optimal"
"1666", "mwts04_d02_t35_a02_ptub_moderate", "2", "35", "moderate", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_35.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t35_a02_ptub_moderate", "13212", "12654", "optimal", "546", "12", "1280", "2012-07-08 00:36:16.598295", "optimal"
"1667", "mwts04_d02_t35_a01_ptub_loose", "2", "35", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_35.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t35_a01_ptub_loose", "13413.5", "12776.000000005", "optimal", "547.50000000117", "89.999999951256", "1172", "2012-07-08 00:55:44.273544", "optimal"
"1668", "mwts04_d02_t35_a02_ptub_loose", "2", "35", "loose", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_35.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t35_a02_ptub_loose", "13209", "12642", "optimal", "555", "12", "1280", "2012-07-08 01:33:43.260405", "optimal"
"1669", "mwts04_d02_t36_a01_ptub_tight", "2", "36", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_36.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t36_a01_ptub_tight", "13452.4999999", "12698.0000001431", "optimal", "553.499999982161", "200.999999773089", "1196", "2012-07-08 01:54:15.669980", "optimal"
"1670", "mwts04_d02_t36_a02_ptub_tight", "2", "36", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_36.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t36_a02_ptub_tight", "13288", "12664", "optimal", "516", "108", "1331", "2012-07-08 02:29:35.564816", "optimal"
"1671", "mwts04_d02_t36_a01_ptub_moderate", "2", "36", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_36.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t36_a01_ptub_moderate", "13275", "12762", "optimal", "489", "24", "1167", "2012-07-08 02:53:18.253742", "optimal"
"1672", "mwts04_d02_t36_a02_ptub_moderate", "2", "36", "moderate", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_36.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t36_a02_ptub_moderate", "13212", "12654", "optimal", "546", "12", "1252", "2012-07-08 03:35:10.443724", "optimal"
"1673", "mwts04_d02_t36_a01_ptub_loose", "2", "36", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_36.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t36_a01_ptub_loose", "13423.5", "12822", "optimal", "523.500000005055", "77.999999979891", "1184", "2012-07-08 03:55:15.451956", "optimal"
"1674", "mwts04_d02_t36_a02_ptub_loose", "2", "36", "loose", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_36.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t36_a02_ptub_loose", "13284", "12756", "optimal", "516", "12", "1271", "2012-07-08 04:38:21.384716", "optimal"
"1675", "mwts04_d02_t37_a01_ptub_tight", "2", "37", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_37.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t37_a01_ptub_tight", "13451.9999999", "12696", "optimal", "534.000000006615", "221.999999922786", "1190", "2012-07-08 04:57:12.575357", "optimal"
"1676", "mwts04_d02_t37_a02_ptub_tight", "2", "37", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_37.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t37_a02_ptub_tight", "13346.4999999", "12639.999999997", "optimal", "541.50000002378", "164.999999893967", "1290", "2012-07-08 05:30:28.098481", "optimal"
"1677", "mwts04_d02_t37_a01_ptub_moderate", "2", "37", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_37.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t37_a01_ptub_moderate", "13306.5", "12702", "optimal", "589.5", "15", "1193", "2012-07-08 05:56:22.473893", "optimal"
"1678", "mwts04_d02_t37_a02_ptub_moderate", "2", "37", "moderate", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_37.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t37_a02_ptub_moderate", "13212", "12648", "optimal", "552", "12", "1220", "2012-07-08 06:41:00.485050", "optimal"
"1679", "mwts04_d02_t37_a01_ptub_loose", "2", "37", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_37.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t37_a01_ptub_loose", "13453", "12754", "optimal", "576", "122.999999993565", "1192", "2012-07-08 07:02:33.621653", "optimal"
"1680", "mwts04_d02_t37_a02_ptub_loose", "2", "37", "loose", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_37.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t37_a02_ptub_loose", "13338.5", "12764", "optimal", "523.50000000636", "50.999999967297", "1235", "2012-07-08 07:31:07.618844", "optimal"
"1681", "mwts04_d02_t38_a01_ptub_tight", "2", "38", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_38.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t38_a01_ptub_tight", "13506.5", "12794", "optimal", "568.5", "144", "1146", "2012-07-08 07:51:52.269188", "optimal"
"1682", "mwts04_d02_t38_a02_ptub_tight", "2", "38", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_38.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t38_a02_ptub_tight", "13292.5", "12676", "optimal", "508.5", "108", "1287", "2012-07-08 08:24:24.912580", "optimal"
"1683", "mwts04_d02_t38_a01_ptub_moderate", "2", "38", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_38.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t38_a01_ptub_moderate", "13364", "12806", "optimal", "516", "42", "1141", "2012-07-08 08:45:51.747837", "optimal"
"1684", "mwts04_d02_t38_a02_ptub_moderate", "2", "38", "moderate", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_38.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t38_a02_ptub_moderate", "13212", "12654", "optimal", "546", "12", "1284", "2012-07-08 09:21:31.343901", "optimal"
"1685", "mwts04_d02_t38_a01_ptub_loose", "2", "38", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_38.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t38_a01_ptub_loose", "13496", "12674", "optimal", "681", "140.999999999802", "1121", "2012-07-08 09:43:10.647567", "optimal"
"1686", "mwts04_d02_t38_a02_ptub_loose", "2", "38", "loose", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_38.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t38_a02_ptub_loose", "13209", "12642", "optimal", "555", "12", "1284", "2012-07-08 10:22:37.826778", "optimal"
"1687", "mwts04_d02_t45_a01_ptub_tight", "2", "45", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_45.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t45_a01_ptub_tight", "14569.5", "13440", "optimal", "433.5", "696", "642", "2012-07-08 10:34:51.651201", "optimal"
"1688", "mwts04_d02_t45_a02_ptub_tight", "2", "45", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_45.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t45_a02_ptub_tight", "14906", "12800", "optimal", "942", "1164", "614", "2012-07-08 11:03:54.123629", "optimal"
"1689", "mwts04_d02_t45_a01_ptub_moderate", "2", "45", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_45.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t45_a01_ptub_moderate", "14282.5", "13120", "optimal", "574.5", "588", "626", "2012-07-08 11:21:48.222009", "optimal"
"1693", "mwts04_d02_t46_a01_ptub_tight", "2", "46", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_46.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t46_a01_ptub_tight", "14466", "13260", "optimal", "579", "626.999999971929", "629", "2012-07-08 12:43:07.991879", "optimal"
"1694", "mwts04_d02_t46_a02_ptub_tight", "2", "46", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_46.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t46_a02_ptub_tight", "14294", "13340", "optimal", "396", "558", "633", "2012-07-08 13:09:27.283157", "optimal"
"1695", "mwts04_d02_t46_a01_ptub_moderate", "2", "46", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_46.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:unknown", "mwts04_d02_t46_a01_ptub_moderate", "14055", "13260", "optimal", "363", "432", "0", "2012-07-08 13:18:38.505220", "unknown"
"1696", "mwts04_d02_t46_a02_ptub_moderate", "2", "46", "moderate", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_46.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t46_a02_ptub_moderate", "14046.5", "13220", "optimal", "379.5", "447", "627", "2012-07-08 13:43:26.369931", "optimal"
"1697", "mwts04_d02_t46_a01_ptub_loose", "2", "46", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_46.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:unknown", "mwts04_d02_t46_a01_ptub_loose", "14048.5", "13240", "optimal", "379.5", "429", "0", "2012-07-08 13:56:34.140787", "unknown"
"1699", "mwts04_d02_t47_a01_ptub_tight", "2", "47", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_47.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t47_a01_ptub_tight", "14276.5", "13120", "optimal", "550.500000004695", "605.999999974131", "742", "2012-07-08 14:40:41.960329", "optimal"
"1701", "mwts04_d02_t47_a01_ptub_moderate", "2", "47", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_47.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t47_a01_ptub_moderate", "13934.5", "13120", "optimal", "454.5", "359.99999999982", "760", "2012-07-08 15:22:16.620188", "optimal"
"1705", "mwts04_d02_t48_a01_ptub_tight", "2", "48", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_48.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t48_a01_ptub_tight", "14968.4999999", "13104", "optimal", "688.5000000129", "1175.99999992418", "572", "2012-07-08 16:42:10.833772", "optimal"
"1706", "mwts04_d02_t48_a02_ptub_tight", "2", "48", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_48.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t48_a02_ptub_tight", "15102.5", "13712", "optimal", "502.5", "888", "596", "2012-07-08 16:51:45.432413", "optimal"
"1707", "mwts04_d02_t48_a01_ptub_moderate", "2", "48", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_48.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t48_a01_ptub_moderate", "14704.5", "13416", "optimal", "403.5", "885", "585", "2012-07-08 17:05:23.141394", "optimal"
